rgb1,rgb2,rgb3,emotion
0.3411764705882353,0.26666666666666666,0.09411764705882353,disappointed
0.023529411764705882,0.3803921568627451,0.44705882352941173,melancholy
1.0,0.23529411764705882,0.8470588235294118,grateful
0.2392156862745098,0.9568627450980391,0.7333333333333333,inspired
0.9686274509803922,0.4745098039215686,0.792156862745098,content
0.11372549019607843,0.9372549019607843,0.9725490196078431,depressed
0.10980392156862745,0.596078431372549,0.5137254901960784,gloomy
0.8235294117647058,0.5843137254901961,0.023529411764705882,amused
0.32941176470588235,0.08235294117647059,0.4666666666666667,fearful
0.10588235294117647,0.6039215686274509,0.8509803921568627,joyful
0.7529411764705882,0.43137254901960786,0.5137254901960784,melancholy
0.20784313725490194,0.14509803921568626,0.027450980392156862,angry
0.47058823529411764,0.3137254901960784,0.796078431372549,hopeful
0.5450980392156862,0.9254901960784314,0.5098039215686274,inspired
0.21176470588235294,0.0196078431372549,0.06666666666666667,content
0.9803921568627451,0.49019607843137253,0.3058823529411765,angry
0.5215686274509804,0.3058823529411765,0.3176470588235294,hopeful
0.9137254901960784,0.43137254901960786,0.4235294117647059,grateful
0.11764705882352941,0.38431372549019605,0.011764705882352941,anxious
0.5019607843137255,0.36470588235294116,0.17254901960784313,amused
0.6745098039215687,0.9254901960784314,0.4980392156862745,hopeful
0.45098039215686275,0.7411764705882353,0.996078431372549,inspired
0.0,0.06666666666666667,0.615686274509804,excited
0.3568627450980392,0.6352941176470588,0.9490196078431372,amused
0.9529411764705882,0.8941176470588235,0.7333333333333333,content
0.08235294117647059,0.24705882352941178,0.8705882352941177,hopeful
0.9725490196078431,0.396078431372549,0.5686274509803921,bitter
0.14901960784313725,0.8117647058823529,0.5058823529411764,angry
0.5607843137254902,0.9137254901960784,0.8392156862745098,bitter
0.9294117647058824,0.06666666666666667,0.9254901960784314,fearful
0.7098039215686275,0.5882352941176471,0.803921568627451,disappointed
0.44705882352941173,0.6862745098039216,0.7607843137254902,angry
0.043137254901960784,0.5372549019607843,0.9490196078431372,joyful
0.1568627450980392,0.7137254901960784,0.7019607843137254,gloomy
0.1843137254901961,0.01568627450980392,0.5411764705882353,depressed
0.9450980392156862,0.996078431372549,0.5254901960784314,sad
0.4627450980392157,0.6745098039215687,0.2823529411764706,sad
0.5333333333333333,0.7843137254901961,0.9254901960784314,gloomy
0.8980392156862745,0.07058823529411765,0.00784313725490196,melancholy
0.7725490196078432,0.8666666666666667,0.9764705882352941,joyful
0.8980392156862745,0.39215686274509803,0.4156862745098039,sad
0.615686274509804,0.6078431372549019,0.5686274509803921,happy
0.7294117647058823,0.5450980392156862,0.19215686274509802,fearful
0.2823529411764706,0.34509803921568627,0.011764705882352941,melancholy
0.4392156862745098,0.043137254901960784,0.22352941176470587,gloomy
0.6980392156862745,0.5607843137254902,0.7254901960784313,inspired
0.5137254901960784,0.4627450980392157,0.8941176470588235,grateful
0.7372549019607844,0.6549019607843137,0.996078431372549,angry
0.8352941176470589,0.615686274509804,0.7098039215686275,happy
0.2627450980392157,0.2196078431372549,0.796078431372549,disappointed
0.4666666666666667,0.30980392156862746,0.1764705882352941,hopeful
0.3529411764705882,0.30980392156862746,0.8823529411764706,elated
0.043137254901960784,0.9686274509803922,0.5215686274509804,amused
0.6196078431372549,0.7294117647058823,0.26666666666666666,content
0.23137254901960785,0.12549019607843137,0.14509803921568626,anxious
0.6705882352941176,0.49019607843137253,0.23529411764705882,angry
0.1764705882352941,0.11372549019607843,0.9803921568627451,angry
0.6078431372549019,0.9058823529411765,0.10588235294117647,excited
0.11372549019607843,0.49411764705882355,0.2823529411764706,gloomy
0.29411764705882354,0.3803921568627451,0.807843137254902,gloomy
0.14901960784313725,0.043137254901960784,0.792156862745098,anxious
0.9647058823529412,0.34901960784313724,0.12549019607843137,inspired
0.6980392156862745,0.1568627450980392,0.7764705882352941,amused
0.11764705882352941,0.5882352941176471,0.4823529411764706,frustrated
0.29411764705882354,0.13725490196078433,0.8313725490196078,sad
0.7686274509803921,0.24705882352941178,0.01568627450980392,proud
0.6941176470588235,0.4549019607843137,0.615686274509804,inspired
0.7490196078431373,0.2392156862745098,0.3568627450980392,grateful
0.43529411764705883,0.8274509803921568,0.40784313725490196,melancholy
0.3529411764705882,0.10196078431372549,0.28627450980392155,happy
0.6980392156862745,0.8745098039215686,0.3686274509803922,hopeful
0.06666666666666667,0.7803921568627451,0.2196078431372549,excited
0.9529411764705882,0.13725490196078433,0.788235294117647,amused
0.8627450980392157,0.1843137254901961,0.18823529411764706,fearful
0.4666666666666667,0.7803921568627451,0.4588235294117647,melancholy
0.2627450980392157,0.4823529411764706,0.7803921568627451,frustrated
0.24313725490196078,0.7843137254901961,0.14509803921568626,happy
